,device,gpa,semester,degree,age,sex,stress,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,week_1,week_2,week_3,week_4,week_5,week_6,yesterday_1,yesterday_2,yesterday_3,yesterday_4,yesterday_5,yesterday_6,yesterday_typical,enough_1,enough_2,enough_3,enough_4,enough_5,enough_6,survey_time,cast,straight_stress,stress_percent
421,pc/laptop,2.0999999046325684,10.0,2.0,31.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,21.0,10.0,23.0,1.5,5.0,40.0,0.0,3.0,0.0,0.0,5.0,10.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,15.0,study,13.0,0.3076923076923077
405,mobile,1.600000023841858,10.0,1.0,25.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,10.0,3.0,12.0,15.0,5.0,40.0,2.0,0.0,4.0,2.0,0.5,6.5,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,complex,11.0,0.2727272727272727
628,pc/laptop,,10.0,3.0,24.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,8.0,0.0,3.0,5.0,45.0,0.0,0.0,0.0,2.0,1.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,study,7.0,0.14285714285714285
635,pc/laptop,,10.0,3.0,24.0,1.0,6.0,4.0,,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,7.5,56.0,0.0,3.0,6.0,45.0,0.0,9.0,0.0,0.5,0.0,8.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,study,8.0,0.375
640,pc/laptop,1.600000023841858,10.0,2.0,24.0,1.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,25.0,10.0,8.0,6.0,10.0,45.0,7.0,0.0,0.0,2.5,4.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,study,13.0,0.23076923076923078
328,mobile,2.200000047683716,10.0,2.0,25.0,1.0,6.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,12.0,12.0,14.0,5.0,10.0,35.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,10.0,study,16.0,0.25
841,pc/laptop,,10.0,3.0,24.0,2.0,6.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,8.0,28.0,30.0,2.0,14.0,49.0,0.0,4.0,0.0,0.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,15.0,study,15.0,0.2
869,pc/laptop,,10.0,3.0,25.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,6.0,12.0,3.0,3.0,10.0,50.0,3.0,3.0,0.0,0.0,5.0,8.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,10.0,study,14.0,0.21428571428571427
1059,pc/laptop,1.399999976158142,10.0,2.0,25.0,2.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,10.0,12.0,4.0,8.0,52.0,0.0,3.0,5.0,2.0,0.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,complex,13.0,0.23076923076923078
255,pc/laptop,2.0,10.0,2.0,24.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,7.0,7.0,10.0,30.0,3.0,0.0,6.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,study,13.0,0.15384615384615385
1061,pc/laptop,2.0,10.0,1.0,24.0,2.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,8.0,6.0,14.0,7.0,15.0,52.5,0.0,0.0,0.0,3.0,6.0,15.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,10.0,complex,11.0,0.2727272727272727
1067,pc/laptop,1.600000023841858,10.0,2.0,24.0,2.0,6.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,4.5,25.0,8.5,1.5,23.0,53.0,0.0,6.0,0.0,0.5,11.5,6.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,10.0,study,11.0,0.2727272727272727
1072,pc/laptop,3.25,10.0,2.0,25.0,1.0,7.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,20.0,10.0,8.0,8.0,10.0,53.0,6.0,4.0,2.0,2.0,1.0,8.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,8.0,study,13.0,0.3076923076923077
1076,pc/laptop,1.5,10.0,2.0,27.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,1.5,8.0,20.0,2.0,83.5,53.0,0.0,1.0,9.5,0.5,7.0,6.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,8.0,work,17.0,0.11764705882352941
250,pc/laptop,,10.0,3.0,24.0,1.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,12.0,24.0,10.0,12.0,4.0,28.0,5.0,8.0,0.0,2.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,study,14.0,0.2857142857142857
1114,pc/laptop,1.899999976158142,10.0,2.0,25.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,15.0,15.0,5.0,30.0,55.0,0.0,6.0,2.0,1.0,3.0,7.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,10.0,study,13.0,0.15384615384615385
1128,pc/laptop,1.5,10.0,2.0,24.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,10.5,5.0,0.0,2.0,15.0,55.0,1.5,4.0,0.0,0.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,10.0,study,11.0,0.2727272727272727
248,pc/laptop,,10.0,3.0,28.0,2.0,7.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,48.0,20.0,0.0,24.0,24.0,24.0,12.0,4.0,0.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,study,11.0,0.36363636363636365
1451,pc/laptop,1.0,10.0,2.0,24.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,20.0,12.0,10.0,46.0,60.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,study,8.0,0.25
234,pc/laptop,,10.0,2.0,26.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,8.0,complex,10.0,0.3
1047,pc/laptop,1.5,10.0,2.0,24.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,40.0,20.0,4.0,30.0,52.0,0.0,1.0,9.0,0.5,2.0,7.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,30.0,study,11.0,0.36363636363636365
1556,mobile,,10.0,3.0,24.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,10.0,0.0,1.0,0.5,9.0,0.0,11.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,study,12.0,0.3333333333333333
1168,mobile,1.100000023841858,10.0,2.0,24.0,1.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,8.0,30.0,16.0,2.0,30.0,56.0,0.0,8.0,0.0,0.0,6.0,10.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,10.0,study,12.0,0.25
1173,pc/laptop,,10.0,5.0,24.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,40.0,20.0,2.0,12.0,56.0,2.0,6.0,6.0,0.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,15.0,study,9.0,0.2222222222222222
1174,pc/laptop,1.2000000476837158,10.0,2.0,24.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,15.0,4.0,10.0,56.0,2.0,0.0,8.0,0.0,0.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,work,11.0,0.2727272727272727
210,pc/laptop,1.2999999523162842,10.0,2.0,23.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,complex,7.0,0.2857142857142857
1188,pc/laptop,,10.0,3.0,24.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,14.0,10.0,2.0,3.0,,56.0,0.0,2.0,8.0,0.0,0.5,6.5,1.0,2.0,1.0,2.0,2.0,3.0,2.0,7.0,study,11.0,0.18181818181818182
1194,pc/laptop,1.5,10.0,2.0,26.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.5,3.0,18.0,5.0,10.0,56.0,0.0,1.0,0.0,1.0,3.0,8.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,30.0,work,12.0,0.16666666666666666
1198,pc/laptop,,10.0,3.0,25.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,40.0,2.0,0.0,4.0,20.0,56.0,5.0,1.5,0.0,0.5,3.0,8.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,6.0,study,9.0,0.3333333333333333
1440,pc/laptop,,10.0,3.0,23.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,9.0,80.0,0.0,5.0,2.0,60.0,0.0,11.0,0.0,2.0,0.0,8.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,study,14.0,0.2857142857142857
1210,pc/laptop,1.100000023841858,10.0,2.0,24.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,14.0,14.0,8.0,4.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,study,12.0,0.25
203,pc/laptop,,10.0,5.0,,2.0,6.0,4.0,4.0,3.0,4.0,1.0,1.0,,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,20.0,30.0,15.0,8.0,6.0,,0.0,5.0,5.0,1.0,1.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,study,12.0,0.25
1218,tablet,,10.0,3.0,24.0,1.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,15.0,6.0,7.5,3.0,4.0,56.0,2.0,3.0,4.0,0.5,3.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,study,13.0,0.23076923076923078
1231,pc/laptop,1.7000000476837158,10.0,1.0,25.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,0.0,56.0,10.0,5.0,14.0,56.0,0.0,10.0,0.0,1.0,2.0,8.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,8.0,study,15.0,0.2
1146,tablet,1.0,10.0,2.0,23.0,2.0,6.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,30.0,10.0,2.0,30.0,56.0,5.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,study,10.0,0.3
1035,pc/laptop,1.2999999523162842,10.0,2.0,23.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,25.0,15.0,5.0,10.0,51.0,0.0,7.0,0.0,2.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,study,13.0,0.15384615384615385
1022,pc/laptop,1.9600000381469727,10.0,2.0,28.0,2.0,6.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,20.0,20.0,5.0,8.0,50.0,0.0,5.0,5.0,2.0,2.0,7.0,3.0,1.0,1.0,3.0,,1.0,2.0,5.0,complex,17.0,0.23529411764705882
934,mobile,,10.0,3.0,24.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,25.0,20.0,0.0,3.0,15.0,50.0,10.0,1.0,0.0,0.0,0.5,7.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,10.0,study,9.0,0.3333333333333333
877,pc/laptop,2.200000047683716,10.0,1.0,23.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,17.0,16.0,6.0,4.0,30.0,50.0,4.0,6.0,0.0,0.5,3.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,10.0,study,16.0,0.1875
885,pc/laptop,1.100000023841858,10.0,2.0,23.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,26.0,0.0,15.0,75.0,50.0,0.0,4.0,0.0,3.0,11.0,6.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,7.0,study,7.0,0.2857142857142857
888,pc/laptop,1.5,10.0,2.0,25.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,50.0,10.0,3.0,1.0,50.0,0.0,12.0,0.0,1.0,0.0,7.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,study,12.0,0.3333333333333333
892,pc/laptop,,10.0,3.0,29.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,8.0,30.0,0.0,2.0,10.0,50.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0,1.0,,2.0,1.0,1.0,15.0,study,14.0,0.21428571428571427
895,pc/laptop,2.799999952316284,10.0,1.0,24.0,1.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,8.0,8.0,8.0,4.0,14.0,50.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,study,20.0,0.2
896,mobile,1.5,10.0,2.0,27.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,25.0,10.0,15.0,7.0,10.0,50.0,0.0,4.0,1.0,1.0,1.0,8.0,,2.0,2.0,2.0,2.0,2.0,2.0,5.0,study,12.0,0.25
901,pc/laptop,1.600000023841858,10.0,2.0,25.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,12.0,10.0,10.0,5.0,16.0,50.0,0.0,0.0,4.0,1.0,6.0,10.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,10.0,study,13.0,0.15384615384615385
906,pc/laptop,1.899999976158142,10.0,2.0,24.0,2.0,6.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,16.0,20.0,0.0,15.0,10.0,50.0,1.0,2.0,0.0,3.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,8.0,study,11.0,0.2727272727272727
912,pc/laptop,1.899999976158142,10.0,2.0,24.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,15.0,4.0,20.0,50.0,0.0,0.0,0.0,1.5,5.0,8.5,2.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,work,11.0,0.2727272727272727
914,pc/laptop,1.149999976158142,10.0,2.0,24.0,2.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,13.0,12.0,13.0,3.0,6.0,50.0,0.0,3.0,0.0,1.0,3.0,9.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,25.0,study,16.0,0.1875
917,pc/laptop,2.5,10.0,2.0,23.0,2.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,20.0,20.0,10.0,9.0,5.0,50.0,,7.0,5.0,3.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,study,14.0,0.2857142857142857
855,mobile,2.9000000953674316,10.0,1.0,31.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,6.0,2.5,18.0,2.0,1.0,5.5,8.0,2.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,work,15.0,0.2
447,pc/laptop,,10.0,1.0,23.0,2.0,5.0,2.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,26.0,4.0,16.0,2.0,8.0,40.0,4.0,1.0,0.0,0.5,2.5,6.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,10.0,study,15.0,0.26666666666666666
1466,pc/laptop,1.600000023841858,10.0,2.0,24.0,2.0,7.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,16.0,10.0,10.0,3.0,10.0,63.0,6.0,3.0,0.0,0.5,2.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,study,15.0,0.2
318,pc/laptop,,10.0,3.0,29.0,2.0,3.0,,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,25.0,10.0,10.0,5.0,5.0,35.0,4.0,1.0,0.0,0.5,2.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,study,7.0,0.2857142857142857
971,pc/laptop,,10.0,3.0,23.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,25.0,14.0,8.0,14.0,14.0,50.0,1.5,0.0,0.0,2.0,6.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,10.0,study,13.0,0.23076923076923078
972,pc/laptop,,10.0,3.0,31.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,15.0,25.0,0.0,7.0,30.0,50.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,study,15.0,0.13333333333333333
1463,pc/laptop,,10.0,3.0,28.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,10.0,30.0,0.0,2.5,5.0,63.0,0.0,7.0,0.0,1.0,2.0,6.0,2.0,2.0,3.0,,3.0,3.0,2.0,6.0,study,15.0,0.2
282,pc/laptop,2.200000047683716,10.0,2.0,25.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,11.0,4.0,0.0,4.0,24.0,32.0,0.0,5.0,0.0,1.0,5.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,20.0,study,17.0,0.17647058823529413
1005,pc/laptop,,10.0,4.0,25.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,15.0,7.0,2.0,5.0,5.0,50.0,3.0,3.0,0.0,2.0,2.0,7.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,15.0,study,13.0,0.23076923076923078
940,tablet,,10.0,3.0,24.0,1.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,15.0,10.0,8.0,9.0,10.0,50.0,3.0,1.0,3.0,1.5,3.0,7.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,10.0,study,16.0,0.1875
1399,tablet,1.7000000476837158,11.0,2.0,27.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,30.0,10.0,20.0,60.0,0.0,0.0,0.0,6.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,work,12.0,0.08333333333333333
1398,mobile,,11.0,3.0,25.0,2.0,7.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,10.0,20.0,0.0,10.0,5.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,study,14.0,0.2857142857142857
349,pc/laptop,,11.0,3.0,25.0,2.0,6.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,30.0,40.0,0.0,4.0,27.0,39.0,10.0,2.0,0.0,1.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,7.0,study,13.0,0.3076923076923077
1397,pc/laptop,,11.0,1.0,24.0,1.0,6.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,20.0,10.0,0.0,3.0,10.0,60.0,8.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,study,14.0,0.2857142857142857
312,mobile,,11.0,3.0,27.0,2.0,6.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,10.0,15.0,20.0,15.0,15.0,35.0,5.0,6.0,0.0,2.0,6.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,study,14.0,0.2857142857142857
384,pc/laptop,2.299999952316284,11.0,1.0,27.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,12.0,16.0,10.0,35.0,40.0,0.0,0.0,3.75,2.5,6.0,6.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,7.0,work,11.0,0.2727272727272727
445,mobile,,11.0,3.0,25.0,1.0,5.0,3.0,2.0,1.0,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,30.0,2.0,2.0,6.0,40.0,0.0,6.0,0.0,1.0,1.0,6.5,3.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,study,13.0,0.3076923076923077
259,pc/laptop,3.0,11.0,2.0,36.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,8.0,30.0,5.0,5.0,30.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,work,10.0,0.2
1336,pc/laptop,,11.0,4.0,26.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,14.0,12.0,0.0,12.0,,56.0,0.0,2.0,0.0,3.0,5.0,14.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,12.5,study,13.0,0.23076923076923078
754,mobile,,11.0,3.0,27.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,49.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,15.0,complex,10.0,0.2
1009,mobile,,11.0,3.0,27.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,3.0,0.0,4.0,10.0,50.0,0.0,0.0,0.0,2.0,4.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,10.0,study,10.0,0.2
1142,pc/laptop,1.2999999523162842,11.0,2.0,25.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,20.0,40.0,5.0,5.0,5.0,56.0,0.0,10.0,0.0,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,10.0,study,14.0,0.21428571428571427
993,pc/laptop,1.7000000476837158,11.0,2.0,25.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,15.0,5.0,20.0,10.0,20.0,50.0,0.0,1.0,8.0,1.0,5.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,10.0,complex,11.0,0.2727272727272727
962,pc/laptop,,11.0,2.0,25.0,2.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,30.0,18.0,10.0,10.0,50.0,0.0,2.0,6.0,1.0,1.0,7.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,7.0,study,13.0,0.23076923076923078
1476,pc/laptop,2.0,11.0,2.0,25.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,10.0,5.0,15.0,5.0,10.0,63.0,0.0,3.0,0.0,1.0,0.0,15.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,8.0,complex,14.0,0.21428571428571427
